Toledot Yitzchak, Shemot 21	@11וירא ה' @33פירוש וירא משה שאינו אש גופני אלא הוא ה' כשסר לראות ולזה בוער ואינו אוכל שהש"י אינו אש גשמי לשיהיה אוכל והכוונה שנראה הקב"ה בסנה באש לפי שמרע"ה היה חוקר גדול והיה נוהג הצאן שהם הצורות הדמיוניות אחר המושכל וזהו שאמר אחר המדבר שהוא השכל שהאדם חי מדבר ר"ל משכיל והרוצה להשכיל במושכלות התורה צריך להחריב גופו ולעזוב התאוות הגופניות וז"ש ויבא אל הר האלהים חורבה ומצד חקירתו ראה שא"א שהאדם יחיה בגוף ונפש לעולם אע"פ שלא יחטא שכן דעת הפילוסופים לפי שהאדם מורכב מארבע יסודות והם הווים ונפסדים שא"א למי שהורכב מהם שיהיה נצחי וכן היה עושה היקשים אחרים ודעת רז"ל הוא שאדם הראשון היה חי לעולם אם לא יחטא ולזה הראה לו הקב"ה שהפילוסופי' והחקירה האנושית כוזבת שהרי הסנה בוער באש ועם כל זה איננו אוכל וכן אע"פ שיש באדם חום טבעי שמכלה הלחות הטבעי וכן החום מבחוץ וגם התנועות גופיות כמו שכתב בן סירא עם כל זה לא ימות אם לא בחטא אדם הראשון ואחר כך הראה לו זה בגופו שעמד ארבעים יום לחם לא אכל ומים לא שתה ולא כלה לחותו הטבעי: 	Exodus 3:4	
Toledot Yitzchak, Shemot 22	@11של נעליך @33כאן אמר לשון רבים וביהושע לשון יחיד נעלך והטעם שמרע"ה היה צריך לעשות שני דברים קשים האחד להוציא את ישראל ממצרים השני היה צריך להכניסם לארץ ישראל לזה אמר נעליך לשון רבים מלשון גן נעול שמצרים סגורה לישראל שלא יוכלו לצאת ובעל צפון מונע אותם מלצאת מארץ מצרים וגם ארץ ישראל סגורה לשלא יכנסו ישראל בה שנאמר ויריחו סוגרת ומסוגרת מפני בני ישראל ולזה אמר של נעליך הסר שתי מנעולים אבל ליהושע אמר אין צריך אתה לשבור רק מנעול אחד והוא מנעול ארץ ישראל שמנעול מצרים כבר נשבר. והטעם שנראה בסנה ולא באילן אחר רמז לו שישראל עם דכא ושפל רוח כסנה שהוא קטן שבאילנות ושהקב"ה רוצה להשגיח בהם שנאמר כה אמר רם ונשא ואת דכא ושפל רוח. השני שמשה תמה א"א שישראל אינם נכרתים ונאכלים אחר שהם מלשינים וכמו שאמרו על פסוק אכן נודע הדבר וחשב שלא יצאו מגלות ושיאבדו שם ובזה ישראל דומים לסנה שמזיק למי שמגיע אליו ומזיק קצתו לקצתו לכן רמז לו שכמו שהסנה איננו אוכל כן ישראל. שלישי שזה אילן שא"א לעשות ממנו צלם וצורה לרמוז שלא יעבדו ע"ז ולומר שאינו גוף ולא כח בגוף. רביעי לרמוז בכל צרתם לו צר שהסנה מלא קוצים. חמישי לרמוז לו שיהיה הקב"ה כקוצים בצדו של פרעה. הששי לרמוז שכל מי שיעשה רעה לישראל יצא מהם כעוף שנכנס תוך הסנה שיוצא נוצתו נמרט. והשביעי שפרעה דומה לאש וישראל לסנה ועם היותו כן לא יכלה. דבר אחר מה סנה גדל על המים כך ישראל בזכות התורה שנקרא מים: 	Exodus 3:5	
Toledot Yitzchak, Shemot 23	@11ויסתר משה פניו @33אמרה מטרונה לר' יוסי אלהי גדול מאלהיך כשנגלה אלהיכם למשה הסתיר פניו אבל כשראה הנחש שהוא אלהי וינס משה מפניו אמר לה כשנגלה אלהינו למשה לאיזה מקום היה יכול לברו' לשמים לים ליבשה אבל הנחש כשאדם בורח ממנו ג' פסיעות יכול להנצל לכן וינס משה מפניו: 	Exodus 3:6	
Toledot Yitzchak, Shemot 24	@11דרך שלשת ימים @33אמר ג' ולא אמר שנים או ארבעה שזה מהלך בין מצרים לסיני: 	Exodus 3:18	
Toledot Yitzchak, Shemot 25	@11ושאלה אשה משכנתה @33יש מקשים אבותינו גנבים ואינו כן כי הוא מצוה והשם נותן עושר למי שירצה ויקחנו מידו ויתננו לאחר: 	Exodus 3:22	
Toledot Yitzchak, Shemot 26	@11כי כבד פה וכבד לשון @33אותיות הלשון דטלנ"ת ואותיות הפה אותיות השינים והחיך והגרון לזה אמר שבכולם כבד ועדיין יש אותיות השפתים ואת בומ"ף לזה אמר אחר זה ואני ערל שפתים: 	Exodus 4:10	
Toledot Yitzchak, Shemot 27	@11ואת המטה הזה תקח בידך @33יש בזה ספקות: <br>@44הספק הא' @55מה צורך לתת לו מטה לעשות אותות שבזולתו יעשה אותם: <br>@44הספק הב' @55אחר שרצה השם לתת לו מטה לעשות האותות היה ראוי שיאמר לו כן קודם שיאמר לא איש דברים אנכי שיאמר והיו המים אשר תקח מן היאור והיו לדם ביבשת ואת המטה הזה תקח בידך אשר תעשה בו את האותות. והנכון בעיני לפי ששלשה פעמים הפציר משה שלא ללכת בזה השליחות בראשונה אמר מי אנכי ואח"כ אמר והן לא יאמינו לי ובודאי תואנה הוא מבקש שאחר שא"ל הקב"ה ושמעו לקולך איך אמר והן לא יאמינו לי ולזה אז"ל שנענש בצרעת ונחש שהורה לו שלפי שדיבר לשון הרע מישראל כנחש לכן השיב ידו מצורעת שהמצורע הוא לפי שהוציא שם רע ולכן לא השיבה ספיריית או מראה גוון אחר ואחר כך אמר לו לא איש דברים אנכי שטען שלשה טענות אחת שאינו ראוי מצד עצמו וזהו מי אנכי ואח"כ טען מצד ישראל ואמר והן לא יאמינו לי ואח"כ טען מצד לשונו ואמר לא איש דברים אנכי וכשהשיב הקב"ה לכולן ולא מצא טענה אז אמר בלא שום טענה שלח נא ביד תשלח כלומר בקש שליח לשליחותך שאיני רוצה לילך וכוונתו שלא מצא עצמו מוכן ולזה אמר שלח נא ביד תשלח שאין אדם בעולם שלא יהיה יותר מוכן ממני וביד מי שתמצא עתה כרגע הוא יותר מוכן ממני לזה אמר לו הקב"ה לא תאמר איני מוכן איני ראוי שאפילו עץ יבש שהוא דומם אעשה בכחי הגדול שיהיה ראוי ומוכן והעץ עצמו יעשה האותות ולכן לא נתן לו המטה קודם זה עד שהפציר תכלית ההפצר זהו דעתי ולא ראיתי במפרשים מי שהרגיש אלו הקושיות: 	Exodus 4:17	
Toledot Yitzchak, Shemot 28	@11ויהי בדרך במלון ויפגשהו ה' ויבקש המיתו. @33יש להקשות למה בקש נהמיתו ששלוחי מצוה אינן ניזוקין וכל שכן שהקב"ה השולח עצמו. תשובה בנדרים תניא רבי יהושע בן קרחא אומר גדולה מילה שכל זכיות שעשה משה לא עמדו לו כשנתרשל מן המילה שנאמר ויפגשהו ה' א"ר יוסי חס ושלום שמשה לא נתרשל מן המילה אלא כך אמר אמול ואצא סכנה היא דכתיב ויהי ביום השלישי בהיותם כואבים אמול ואשהה ג' ימים הקב"ה אמר לי לך שוב מצרימה אלא מפני מה נענש מפני שנתעסק במלון תחלה שנאמר ויהי בדרך במלון וכל דבריהם אמת. ונ"ל ע"ד הפשט שענשו הקב"ה בעבור שמשה עשה שתי חלוקות אם אמול ואצא סכנה אם אשהה ג' ימים הקב"ה אמר לי לך שוב מצרימה ויש חלוקה ג' והוא למולו ולעזוב אותו עם אשתו ולזה ענשו הקב"ה וא"כ צריך לתת טעם למשה למה לא עשה כן. תשובה משה פחד אולי לא יצליח עד זמן רב ושיהיה סבה להרע לישראל עוד כמו שראינו כן ויאמרו ישראל משה לא בא אלא לעשות זה השליחות אם יצליח טוב ואם לאו יברח לארצו בגפו יבא בגפו יצא לכן לקח אשתו ובניו והוליכם למצרים והם כמו במשכון ואם יאמרו ישראל אתה תגרום שפרעה יוסיף לנו רעה יאמר להם הרי אשתי ובני וכל אשר לי במשכון. דעו שאם יעשה פרעה רעה לי יעשה בראשונה שהרי אשתי ובני וכל אשר לי במשכון הנקרא בלע"ז רהיביש. ועכשיו צריך לתת טעם למה בקש להמיתו שמשה בטוב עשה. התשובה שהיה ראוי שימול לבנו ולעזוב אותו עם אשתו ואחר ג' ימים שיצא בנו מסכנה ישלח בעבור אשתו ובניו ולזה ענשו הקב"ה וא"ת ומשה למה לא עשה כן. תשובה לא היה לו ממון כלל שנא' ויקח משה את אשתו ואת בניו וירכיבם על החמור ולמה חמור ולא סוס ועוד חמור אחד לבד וי"א חמור מין חמור ושהיו חמורים רבים וזה א"א שאמר החמור בה"א הידיעה אלא היה חמור אחד לבד ובן האחד בחיקה והאחר באחורי החמור ומשה לרגל הכלל מורה שאין לו ממון לשלוח בעבור אשתו ובניו ולכן לא עשה משה זאת החלוקה והקב"ה למה ענשו לפי שהיה לו למולו ולהניחו ואחר ג' ימים היה לו לשלוח ליתרו שישלח אשתו ובניו ומשה לא עשה כן שהוא עניו מאד ולא רצה להטריח חותנו בזה סוף סוף החטא קטן מאד וא"כ למה בקש המיתו יספיק עונש קטן ועוד שאין עונש מי שלא מל בנו אפילו שיהיה במזיד אלא כרת וגם זה לו עצמו כשהגדיל ולא לאב. תשובה הקב"ה מדקדק עם צדיקיו כחוט השערה. ויש בכאן עוד ספק גדול משה למה לא מל בנו שהאב חייב למול בנו ולא האם עד שלזה אז"ל מסכת ע"ז קרי ביה ותקח והא כתיב ותכרות קרי ביה ותכרת פי' שצפור' צותה למשה שימול בנה. ואיבעית אימא אתחלה ביה איהי ואתא משה וגמר. ועכ"ז יש ספק למה לא עשה משה מרצונו עד שצפורה בקשה ממנו שימול וגם למה לא היה משה המתחיל והגומר. והתשובה שזה הבן הוא השני שהוא אליעזר ולא גרשום כסברת הרמב"ן אלא הוא השני והוא אליעזר וראיה שאמר לך מצרימה כי מתו כל האנשים המבקשים את נפשך ואחר זה אמר שנולד זה הבן ואם הוא גרשום הרי אמר עליו גר הייתי בארץ נכריה שמשמע שעדיין היו לו אויבים והיה גר לסבה שהיו לו אויבים אלא ודאי הוא אליעזר שאמר עליו אלהי אבי בעזרי שנראה שכבר מתו אויביו ובזאת ההקדמה נאמר שצפורה לבן הראשון שהוא גרשום אע"פ שהיא גויה הרשה למשה שימול בנו כי אמרה מאחר שאביו מהול יהיה גם כן הבן מהול אבל כשראתה שבנו בסכנה מצד המילה או בבכיה רבה כדרך הנימולים לכן כשילדה לאליעזר שהוא זה שהזכיר בכאן לא עזבה למשה שימול אותו כי אמרה פן ימות ולפי שהיה ראוי למשה שימול אותו על כרחה ויפגשהו ה' ויבקש המיתו ולכן היא עצמה שעשתה העבירה לקחה צור במהירות ומל אותו כל כך במהירות עד שחתך בצור קצת מרגלי הילד וזהו שאמר ותגע לרגליו שהלך הצור עד רגליו וזהו שאמרה חתן דמים אתה לי כלומר חתני היה מת לסבתי שלא עזבתיו למולו. ובזה הפירוש הותר הספק הראשון עוד שהוא למה לא מל אותו לפי שהיה אנוס מצד אשתו. עוד נראה שהטעם שלא מל אותו משה הוא לפי מה שכתבתי למעלה אמול ואצא לדרך וגו': 	Exodus 4:24	
Toledot Yitzchak, Shemot 29	@11ויפגשהו ה' @33פירוש פגש בו כמי שפוגע לחבירו בשבט ומפילו לארץ וכן פגע הקב"ה בגופו והפילו בארץ וחלה לכן לא היה לו יכולת למולו והוצרכה צפורה למולו ותגע לרגליו הגיע הדם לרגלי משה ובזה ניצול כדרך וראה הדם על המשקוף ולא יתן המשחית לבא אל בתיכם לנגוף: 	Exodus 4:24	
Toledot Yitzchak, Shemot 30	@11וירף ממנו אז אמרה חתן דמים למולות. @33יש להקשות למה בתחלה לא אמרה אלא חתן דמים אתה לי ולא אמר למולות וכשירף ממנו אמרה חתן דמים למולות שגם בתחלה היה חתן דמים לסבת המילה. והתשובה שבתחלה מלתה אותו ולא עשתה פריעה ולסבת המילה ירף ממנו ולא נתרפא לגמרי אז אמרה חתני היה נרצח בעבור שתי מילות שלא עשיתי לא מילה ולא פריעה ועתה שעשיתי מילה נתרפא מעט אעשה פריעה ויתרפא לגמרי. או ירצה חתן דמים איש דמים אתה לי שבעבורך ימות בעלי וכשסר החולי אמרה אין אתה חתן דמים מהריגה אלא חתן מתבוסס בדם מילה. או ירצה שכשראתה צפורה שמשה נוטה למות אמרה בלבה לאחת משתי סבות הוא זה או בעבור שנשא גויה כי אשה כושית לקח או בעבור שלא מלתי לבני ולכן לקחה צור ומלתה אותו ואז אמרה מאחר שמלתי אותו מכאן ואילך אם בעלי ימות אינו רק לסבתי שנשא גויה שאם בעבור המילה כבר הוא מהול וזה הוא שאמרה כי חתן דמים אתה לי אם ימות חתני לסבתי הוא וכשנתרפא משה אז אמרה ודאי אם חתני היה מת לא היה לסבתי אלא למולות בעבור המילה שאם היה לסבתי אע"פ שמלתי בני היה חתני מת וזהו טעם אז אמרה ולא קודם לכן. כן נראה לי והוא ענין חשוב מאד: 	Exodus 4:26	
Toledot Yitzchak, Vaera 1	@11וארא אל אברהם אל יצחק ואל יעקב באל שדי ושמי ה' לא נודעתי להם. @33יש בזה שני ספקות: <br>@44הספק הא' @55שהרי מצינו שהודיע לאבות שם ה' שנאמר באברהם אני ה' אשר הוצאתיך מאור כשדים ואשביעך בה' אלהי השמים. וביצחק ויעתר יצחק לה' וגם רבקה ותלך לדרוש את ה' ויאמר ה' לה ויאמר כי עתה הרחיב ה' לנו ואברככה לפני ה' וביעקב מה זה מהרת למצוא בני ויאמר כי הקרה ה' אלהיך אכן יש ה' במקום הזה וא"כ מה זה שאמר ושמי ה' לא נודעתי להם: <br>@44הספק הב' @55נראה מזה שבא הפסוק למעט בכבוד האבות שלא נראה להם בשם ה' ובשם המפורש אלא באל שדי ולבנים כבד אותם על השמים ואמר לכן אמור לבני ישראל אני ה': <br>@44התשובה @55שמי שנגלה לו הקב"ה באל שדי מודיע אותו שברא העולם יש מאין אבל אינו מורה אותו בחוש ובידיעה גמורה אלא מודיעו כן והוא מאמין דרך אמונה מה שמודיעו הקב"ה אבל מי שנגלה לו הקב"ה בשם ה' מורה לו בחוש שהקב"ה ברא העולם יש מאין והטעם ששם שדי מורה שאמר לעולם די ואינו מורה לו אלא שברא העולם ושאמר די לא תהיה יותר גדול אבל שם ה' הוא מלשון הויה שמהוה העולם ובראו וזהו מורה לו שיראה בעיניו שבראו ולזה אמר וארא אל אברהם וגו' באל שדי שהודעתי להם שבראתי העולם והאמינו בי אבל לא הראיתי' בחוש אבל אני רוצה להראות לבני ישראל בחוש שבראתי העולם וזה הורה לו בתנין שכל העולם אינו אלא חומר וצורה והמטה לא היה לו צורת תנין אלא צורת עץ והקב"ה נתן בו צורת תנין אבל החרטומים לא עשו צורת תנין במטה שלא היה אלא אחיזת עינים והראיה שהחוקר אמר שא"א לאדם שידע צורת שום דבר קטון וגדול מה הוא א"כ איך עשו צורת תנין כי לא ידעו מה הוא אלא ודאי היה אחיזת עינים אבל הקב"ה עשה צורת תנין הרי בריאת הצורה בחוש וגם ראו בחוש בריאת החומר שבלע מטה אהרן את מטותם אחר היותו מטה ולא נתחדש שם כמות גדול ממה שהיה קודם הרי בריאת החומר וז"ש והן לא יאמינו לי ולא ישמעו בקולי כי יאמרו לא נראה אליך ה' פירוש לא יאמינו באמונה שהקב"ה ברא העולם עד שיראו בחוש ויאמר אליו ה' מזה בידך ויאמר מטה ויהי לנחש הרי ראו בחוש בריאת כל העולם יש מאין ולהורות שמה שעשו החרטומים היה אחיזת עינים ולא אמת בלע מטה אהרן אחר היותו מטה את מטותם לומר שמעשיהם הבל שמי שכחו גדול ואמיתי בולע למי שכחו קטן ושקרן ובזה הותרו השני ספקות. הספק הראשון שאיך אמר ושמי ה' לא נודעתי להם הרי הודיעם שמו אמת הוא שהודיעם שמו ה' שברא העולם אבל לא הודיעם כן בחוש אלא באמונה. וגם הספק השני שנראה שבא למעט כבוד האבות לא בא אלא לכבדם שאע"פ שלא הודיעם בחוש האמינו אבל לבנים צריך לשיאמינו שיראו בחוש. וי"מ שבאל שדי עושה הש"י נסים נסתרים ובשם ה' נסים מפורסמים ולזה אמר שלאבות נראה באל שדי לעשות נסים נסתרים ברעב פדה אותם ממות ובמלחמה מידי חרב אבל לבנים רוצה עתה לעשות נסים מפורסמים בשם ה' להפוך המים דם והארץ כנים וחשך ומכת בכורות: 	Exodus 6:3	
Toledot Yitzchak, Vaera 2	@11ובזרוע נטויה @33לנטות זרועו מן השמים עד הארץ: 	Exodus 6:6	
Toledot Yitzchak, Vaera 3	@11המוציא אתכם @33כתב ר"א כי היתה במערכת המחברת הגדולה למשרתים העליונים שיעמדו עוד בגלות: 	Exodus 6:7	
Toledot Yitzchak, Vaera 4	@11נשאתי את ידי @33משל כאדם שישא ידו לשמים וישבע כמו כי אשא אל שמים ידי: 	Exodus 6:8	
Toledot Yitzchak, Vaera 5	@11מקצר רוח @33במדרש רמז לקץ הגאולה שהוא חשבון מקצר שנאמר ויהי מקץ שלשים שנה וארבע מאות שנה וגו': 	Exodus 6:9	
Toledot Yitzchak, Vaera 6	@11ואני ערל שפתים @33שבפעם הראשונה אמר שאהרן יהיה מליץ ביני ובין העם שנאמר ודבר הוא לך אל העם ולא אמרת ביני ובין פרעה ואיך ישמעני פרעה ואני ערל שפתים לזה אמר וידבר ה' אל משה ואל אהרן שגם הוא יהיה מליץ בינך ובין פרעה לזה אמר ראה נתתיך אלהים לפרעה פי' מלאך והמלאך מדבר לנביא והנביא לפרעה: 	Exodus 6:12	
